"","SRR7457551","SRR7457552","SRR7457555","SRR7457556","SRR7457559","SRR7457560"
"Pitpnm1",5240.92711654667,4191.52679614667,6451.04082949333,6224.15339113333,5573.74703669333,4657.78010704
"Pitpnm2",69.1199667333333,35.7332850933333,173.49344276,309.159963973333,28.2000001066667,39.1733819466667
"Pitpnm2os1",0,0,0,0,0,0
"Pitpnm2os2",0,0,0.77333344,4.77332724,0,0.249989333333333
"Pitpnm3",6.053324,0,0,2.973348,3.026662,0
"Pitrm1",2080.0741256,2049.65871653333,861.856457333333,953.282784426667,910.589806346667,767.794836053333
"Pitx1",0,0,0,0,0,0
"Pitx2",0,0,2.02667993333333,2.02667068,0,0
"Pitx3",0,0,0,0,0,0
"Piwil1",0,0,0,0,0,0
"Piwil2",204.306646453333,173.799995266667,366.706647533333,428.13336248,146.453320173333,140.94669876
"Piwil4",0,0,0,0,0,0
"Pja1",461.89333428,408.546665786667,418.520003773333,402.026649146667,349.920058386667,368.386662506667
"Pja2",1771.42013826667,1663.26679052,1467.15335728,1527.72671717333,1468.77341722667,1442.57991469333
"Pkd1",2597.3349272,2129.529948,3072.38209893333,2895.39709853333,2783.27045533333,2340.93236693333
"Pkd1l1",0,0,0,0,0,0
"Pkd1l2",0,0,0,0,0,0
"Pkd1l3",32.50152,21.74016984,91.89095736,39.80115,32.42330496,28.77714528
"Pkd2",1078.36007053333,828.817711413333,1163.65342565333,1204.03993272,1110.65334690667,888.053218906667
"Pkd2l1",0,0,0,0,0,0
"Pkd2l2",159.440524666667,119.47950316,174.786121853333,152.08838412,171.981025173333,123.055867893333
"Pkdcc",29.9733492266667,23.69332576,52.4000057333333,54.16001688,26.0000016,24.1066671466667
"Pkdrej",0,0,0,0,0,0
"Pkhd1",0,0,1.78675466666667,0,0,0
"Pkhd1l1",0,0,0,0,0,2.01331052
"Pkia",0,0,3.04001616,0,0,0
"Pkib",660.120055173333,593.6932754,850.739963666667,703.229359853333,729.189222573333,651.68257424
"Pkig",1166.8779112,1156.557759,778.996615106667,1033.82448688,563.780015893333,442.013339826667
"Pklr",0,0,0,0,0,0
"Pkm",25293.73563904,29673.3642837333,14140.9122833067,14940.86125568,11096.1714397867,9275.17434368
"Pkmyt1",1741.6624172,1611.91046189333,425.693394026667,316.610401106667,475.394290893333,376.634184053333
"Pkn1",4704.07181953333,3814.98555534667,5029.24429124,5136.32286089333,4263.95029088,3778.25969610667
"Pkn2",1297.42651914667,1142.90671678667,1431.58669612,1413.81343930667,999.973310426667,888.266677346667
"Pkn3",364.067706986667,270.311586813333,90.38627248,92.89982336,137.631171973333,119.710420573333
"Pknox1",858.98661432,708.639865826667,563.360015613333,571.4666492,316.466694493333,700.7266616
"Pknox2",0,0,0,0,0,0
"Pkp1",0,0,0,0,0,0
"Pkp2",5.81331741333333,8.85332698666667,9.05335096,31.86668016,0,0
"Pkp3",0,5.34666528,3.93333348,0,0,3.03999968
"Pkp4",729.333284826666,586.253228613333,520.920008733333,517.89340832,467.62664408,409.926697173333
"Pla1a",0,0,13.1599973866667,11.7466781333333,0,0
"Pla2g10",2.71999669333333,3.45333077333333,0,0,1.98665978666667,0
"Pla2g10os",0,0,0,0,0,0
"Pla2g12a",196.719982373333,218.880002973333,398.386634866667,457.133308653333,104.11999052,115.866645093333
"Pla2g12b",0,0,0,0,0,0
"Pla2g15",10132.1595537067,8521.60000917333,7405.4534528,11039.7764782933,11617.2800695467,10437.9868209067
"Pla2g16",747.16000276,760.626677026667,583.7600072,479.90665636,364.5866796,330.000023893333
"Pla2g1b",0,0,0,0,0,0
"Pla2g2a",0,0,0,0,0,0
"Pla2g2c",0,0,0,0,0,0
"Pla2g2d",0,0,4.06667888,0,0,4.74665458666667
"Pla2g2e",0,0,0,0,0,0
"Pla2g2f",0,0,0,0,0,0
"Pla2g3",0,0,0,0,0,0
"Pla2g4a",2175.52680781333,2127.93986742667,980.328904453333,976.18668036,1099.43982562667,1035.21340914667
"Pla2g4b",209.240025626667,73.77677124,72.0800180666667,28.0622986666667,232.453358133333,103.039228026667
"Pla2g4c",61.5200024,64.0533268,2.0000096,5.9868304,10.6804436,20.61332088
"Pla2g4c-ps",1.01332469333333,0,0,0,0,0
"Pla2g4d",0,0,0,0,0,0
"Pla2g4e",0,0,0,0,0,0
"Pla2g4f",5.2933236,0,7.74666682666667,0,0,0
"Pla2g5",0,0,0,0,0,0
"Pla2g6",564.4933686,496.58669836,661.853403106667,771.160007733333,350.453374506667,376.680012306667
"Pla2g7",60.60000072,75.9333486,648.58859812,850.69173744,36.77332752,56.26564152
"Pla2r1",0,0,0,0,0,0
"Plaa",2241.68010950667,2135.49336105333,1823.92016494667,2117.59341702667,1361.38662328,1231.71988048
"Plac1",0,0,0,0,0,0
"Plac8",5.0133408,0,3.01333272,9.90666432,19.8266619333333,18.96000288
"Plac8l1",0,0,0,0,0,0
"Plac9a",0,0,0,0.5333396,0,0
"Plac9b",0,0,0,0.534532266666667,0,0
"Plag1",111.70661508,68.2266668666667,169.973334186667,106.826633013333,71.6267042933333,103.10669792
"Plagl1",0,2.0133176,3.9866592,0,2.97330266666667,0
"Plagl2",1324.3200036,986.253315733333,1581.00005926667,1190.41332454667,940.093347186667,754.73332252
"Plat",0,0,12.0000394133333,0,2.013334,0
"Platr1",3.22934186666667,1.402668,0,3.00000730666667,3.90664592,0
"Platr10",0,0,0,0,0,0
"Platr11",0,0,0,0,0,0
"Platr12",0,0,0,0,0,0
"Platr13",0,0,0,0,0,0
"Platr14",0,5.06666897333333,0,0,0,0
"Platr15",0,0,0,0,0,0
"Platr16",0,0,0,0,0,0
"Platr17",15.76220564,11.9466666,14.10666128,13.52000456,22.96667124,22.63999764
"Platr19",0,0,0,0,0,0
"Platr2",0,0,0,0,0,0
"Platr20",0,0,0,0,0,0
"Platr21",0,0,0,0,0,0
"Platr22",0,0,2.01333748,0,0,0
"Platr23",0,0,0,0,0,0
"Platr25",12.4660074933333,14.4719882533333,8.09599052,12.9893276133333,12.6186639333333,3.69338286666667
"Platr26",0,0,0,0,0,0
"Platr27",4.88000005333333,9.94667053333333,0,1.01333577333333,4.02666510666667,3.53333621333333
"Platr28",0,0,0,0,0,0
"Platr29",0,0,0,0,0,0
"Platr3",0,0,0,0,0,0
"Platr30",0,0,0,0,0,0
"Platr31",2.30728853333333,0,0,4.86547808,1.72325368,0
"Platr32",0,0,0,0,0,0
"Platr4",0,0,0,0,0,0
"Platr5",0,0,0,0,0,0
"Platr6",0,0,0,0,0,0
"Platr7",0,0,0,0,0,0
"Platr8",0,2.99999613333333,4.04000318666667,0,0,0
"Platr9",0,0,0,0,0,0
"Plau",583.2800094,477.17331816,609.66668796,697.41335004,606.74665392,388.10664112
"Plaur",4307.49331085333,3956.42005617333,19829.3695473333,12768.53544776,6353.33362830667,5162.82664589333
"Plb1",0,0,4.94665646666667,0,0,0
"Plbd1",72.8800160266667,147.09334872,181.21334048,104.49333488,173.293333626667,190.61332712
"Plbd2",2306.8795414,2157.91987852,2085.27991493333,2232.25342716,1534.01335844,1382.98678592
"Plcb1",1291.93183374667,986.559849773333,856.27457208,1345.64543457333,1263.85342617333,911.566502573333
"Plcb2",7354.76332149333,6047.04444130667,5380.21318794667,6315.26362808,6008.58290105333,5016.40355132
"Plcb3",1568.32661821333,1226.68662272,1282.44005418667,1153.43994718667,1650.69999425333,1288.56668056
"Plcb4",0,14.14669544,75.3199980266667,36.26663632,11.76002228,9.80003016
"Plcd1",144.91999016,87.3466679066667,260.626667253333,253.186653426667,255.41335204,159.57333964
"Plcd3",5.05332741333333,3.17334386666667,5.94668437333333,5.94668437333333,0,2.92001646666667
"Plcd4",6.51234208,6.6323334,16.50315936,14.2560657333333,4.22118152,8.4472664
"Plce1",0,9.10662134666667,18.43995752,14.6933766666667,6.03995317333333,5.89333404
"Plcg1",994.76065712,646.72674096,918.37771388,997.212591506667,699.699939546667,652.379999693333
"Plcg2",6452.09085728,5961.12650688,4910.15134848,4129.10652896,5101.137704,3892.01807904
"Plch1",0,0,0,0,0,0
"Plch2",0,0,15.1733530533333,17.85336108,0,5.02665702666667
"Plcl1",87.3733634666667,46.1866869333333,154.4399696,77.1999816,47.5607664,51.9599789333333
"Plcl2",1472.133312,1243.53333,1303.986708,832.95999,1363.040028,1154.466702
"Plcxd1",30.74371288,21.62778756,104.184515706667,89.9153536133333,43.01441964,22.37665824
"Plcxd2",123.9600152,141.9466272,54.0666504,62.1466552,60.4266768,73.826648
"Plcxd3",0,0,0,0,0,0
"Plcz1",0,0,0,0,0,0
"Pld1",1464.75321984,1260.05329918667,1308.93598090667,969.806898093333,1351.67597772,1083.88932133333
"Pld2",2606.05475122667,2212.05577082667,1963.37486662667,2185.37793924,2713.59790788,2144.83631917333
"Pld3",23278.8810978533,19459.66539764,24321.4277415333,23707.4794927733,19023.87954052,16819.6271022267
"Pld4",3769.96008032,2890.97324914667,6049.19982768,5438.1466524,4864.97333754667,3933.73341664
"Pld5",0,0,0,0,0,0
"Pld6",0,2.01333218666667,0,5.06666084,0,0
"Pldi",0,0,0,0,0,0
"Plec",12661.2702072267,11561.4488177333,12936.5075069733,13864.34032236,14983.0761311067,9952.94842002667
"Plek",20674.7590815867,18053.4785504133,28627.74854344,30648.5988935733,15459.9403066933,12607.78720012
"Plek2",0,7.52000984,0,0,0,0
"Plekha1",2191.74664165333,1832.79333066667,2179.19330445333,2501.73331156,2271.17319310667,1835.58659072
"Plekha2",2433.55710837333,2126.50029564,1759.44565781333,2124.68979094667,2348.18658730667,2015.76426309333
"Plekha3",1012.22286994667,873.44969392,767.14092144,904.665771093333,717.78001632,691.186650133333
"Plekha4",2.52001032,0,2.6399904,3.89158,0,0.999982666666667
"Plekha5",135.2267336,155.239958413333,135.733259373333,111.353343413333,112.69332748,114.737756106667
"Plekha6",175.119962546667,139.693302693333,74.9200194533334,75.4399893333333,201.86663832,88.9333137066667
"Plekha7",38.3467110933333,17.73333296,32.50666556,17.8933657466667,11.77336692,6.70668616
"Plekha8",354.459988626667,329.886629466667,175.906679346667,234.000004213333,238.793320133333,224.826697706667
"Plekhb1",15.77333716,5.37332236,15.68001372,16.63998644,14.6133484,8.9733504
"Plekhb2",6984.96914009333,6155.77379436,6087.94684270667,6000.93529501333,5684.10347746667,5344.97994764
"Plekhd1",0,0,0,3.01332826666667,0,0
"Plekhd1os",0,0,0,0,0,0
"Plekhf1",66.0533165866667,68.7199734266667,46.6666701333333,67.61333996,14.11999744,7.05333225333333
"Plekhf2",2065.71334822667,1663.49337890667,1995.51334632,1579.8200704,1882.48006994667,1813.81334212
"Plekhg1",5185.46489816,5087.52684564,3694.09598090667,4699.29973204,4289.37131581333,3871.48678372
"Plekhg2",214.799914506667,183.73337096,178.1533724,121.33333564,156.666741986667,137.667712893333
"Plekhg3",1305.59328033333,1181.1667558,822.4800536,770.2533626,1471.98000013333,1224.61331893333
"Plekhg4",0,2.58667132,0,0,0,0
"Plekhg5",59.58662316,35.25332432,45.57331524,26.6400225333333,29.97334632,31.6799868
"Plekhg6",46.4266510533333,40.60000124,43.25332096,55.4133469866667,35.0933544266667,31.7733288
"Plekhh1",13.88205696,4.76714112,14.3364992,18.51824256,13.1281408,10.41743872
"Plekhh2",0,0,0,0,0,0
"Plekhh3",199.333351413333,190.68000304,104.040012373333,130.94666624,151.159960546667,90.2533512533333
"Plekhj1",845.616163,745.234917933333,677.91413996,690.81541512,606.188574226667,537.705722466667
"Plekhm1",4088.50121914667,3403.48777578667,2313.87499445333,3367.80071584,2841.05677162667,2291.95995050667
"Plekhm2",4908.97328948,4465.51997148,3649.82668965333,5191.38034884,3493.18679825333,2942.19340042667
"Plekhm3",2731.06040098667,2219.53338166667,2553.25633273333,2705.28651889333,2510.02681161333,2269.12273116
"Plekhn1",151.8533432,94.4133216,130.893320133333,132.866673333333,147.093327333333,129.746654266667
"Plekho1",204.51998908,228.306653426667,849.06007104,802.49331976,205.440005973333,167.399996706667
"Plekho2",2868.13334725333,2188.26668252,4666.57341478667,4227.40014489333,2420.13339289333,1871.48005829333
"Plekhs1",0,0,3.0133362,0,0,0
"Plet1",24852.6665558,23467.2855202533,32043.49805656,34145.9935673067,22122.9888378533,21042.9504825067
"Plet1os",209.32032632,164.459591266667,504.88920672,478.114496346667,192.61694464,148.963417386667
"Plg",0,0,0,0,0,0
"Plgrkt",2472.20016657333,2016.68009829333,1927.32002937333,1817.68003652,1833.80672610667,1510.82669289333
"Plin1",65.8000023333333,41.9999989866667,20.1466662,39.68001848,22.8133513466667,15.82666256
"Plin2",33986.95877836,30505.0128859333,33012.21995344,39636.7228050267,23065.8139216133,25679.4936437467
"Plin3",3805.97895817333,3483.21081868,2447.40299105333,2489.43414397333,2694.21408493333,2328.65908494667
"Plin4",17.4134349333333,9.01335877333333,9.54682485333333,7.5910128,7.22001941333333,8.72003301333333
"Plin5",0,6.80001104,0,0,0,0
"Plk-ps1",123.24667376,106.380014693333,153.366677893333,91.9466777866667,81.1600122133333,69.6199950933333
"Plk1",2184.48317550667,1712.183914,169.84683112,246.61333472,298.6069012,225.8333418
"Plk2",78.05333392,55.81333688,381.25334544,266.57335096,61.4799896,95.38665536
"Plk3",3148.05334650667,2547.61352917333,10477.6271102667,8065.36660477333,1924.41345954667,1666.75168826667
"Plk4",1292.02857736,1184.4259736,230.16285712,232.790842866667,295.420010786667,321.995062413333
"Plk5",0,0,0,0,0,0
"Pllp",5.21333776,2.63999084,4.30666813333333,3.66667493333333,4.03999170666667,1.38667712
"Pln",0,0,0,0,0,0
"Plod1",4360.59317249333,4568.99368969333,2541.98014182667,2981.53334390667,2429.02677465333,2260.80012036
"Plod2",38.7782274,17.0533151066667,4.89332726666667,10.70147892,10.61332272,7.05331997333333
"Plod3",8741.27197604,7930.22267586667,8576.93063358667,8468.23138596,7831.21284606667,7337.18434777333
"Plp1",9.62931610666667,15.4399742,5.39463996,6.38665174666667,5.98665130666667,5.68002132
"Plp2",2883.36803016,2862.11154165333,1495.96389568,1348.55499608,1523.70177525333,1270.89682193333
"Plpp1",469.73112108,419.092391546667,421.718607666667,548.70190764,198.67428744,204.94132436
"Plpp2",203.466640613333,215.806697853333,158.666676466667,141.33332888,128.23999392,82.1066579066667
"Plpp3",158.61334788,131.74668468,38.20001796,134.9733294,70.92001332,50.06665404
"Plpp4",0,0,0,0,0,0
"Plpp5",594.033323786667,643.50664124,391.78668228,425.226660426667,300.600007573333,300.386685773333
"Plpp6",304.391059,249.86760368,256.87020956,249.90972628,230.62691488,203.0936394
"Plpp7",16.97332296,13.60001616,17.11999696,18.10665868,17.0799926,19.94667752
"Plppr1",0,0,0,0,0,0
"Plppr2",40.26666384,64.0266768266667,33.6400045333333,32.7733610133333,25.9866509066667,16.9600034933333
"Plppr3",114.13211744,91.4314720266667,116.859934226667,190.71435184,75.78735976,58.58857392
"Plppr4",2.20268117333333,4.91997696,0,0,0,0
"Plppr5",0,0,0,0,0,0
"Plrg1",1161.37325921333,1102.26661588,693.773376133333,829.859966213333,632.493324666667,567.999957946667
"Pls1",0,2.02668064,0,2.01334624,0,0
"Pls3",346.426696346667,350.919983453333,286.50664652,274.9466848,161.439989026667,161.293296626667
"Plscr1",2678.21343104,1915.48656769333,2241.70673848,2383.38011902667,1845.75992397333,1707.86000130667
"Plscr2",13.1426775333333,7.14668013333333,6.02665801333333,1.99999482666667,8.49334968,8.786664
"Plscr3",344.853349866667,275.999982013333,611.61336008,592.206703786667,294.61336848,244.22665768
"Plscr4",342.86001052,351.08664448,342.98664452,328.25336064,330.62665912,271.14669048
"Plscr5",7.53332908,0,0,0,0,0
"Pltp",4484.51110837333,2422.456409,7608.94451821333,8448.57315126667,5335.09031382667,4732.97223714667
"Plvap",4.053374,5.02667273333333,20.346664,6.06665453333333,17.5466737333333,9.93333206666667
"Plxdc1",315.853341653333,186.733362946667,703.520008266667,710.579956013333,478.77996404,451.119983373333
"Plxdc2",546.486670773333,472.173325493333,1262.59993796,1254.13333384,678.16000636,777.85336696
"Plxna1",3657.23245322667,4179.167538,3277.50105709333,5445.80678314667,2800.23759613333,2735.23940845333
"Plxna2",37.0933714666667,27.4740363466667,15.8933312,18.1253229733333,9.06663213333333,13.90933516
"Plxna3",21.3999960133333,13.9732966533333,17.30667724,24.03999864,32.3733575333333,14.0400420266667
"Plxna4",3.04000216,0,14.0800551866667,8.67993878666667,5.06663346666667,0
"Plxna4os1",3.00000524,0,5.64001196,0,0,4.04001268
"Plxna4os2",0,0,0,0,0,0
"Plxna4os3",0,0,0,0,0,0
"Plxnb1",27.34663884,13.98670152,53.6399448,93.03994536,39.4532784,28.27996356
"Plxnb2",3154.97978757333,3469.5337866,2012.05316168,1669.76666861333,2648.30023269333,2239.19347601333
"Plxnb3",124.786694933333,83.4000739466667,112.813266466667,110.546601613333,117.74671896,118.573348973333
"Plxnc1",3193.18645673333,2545.03993828,3122.70661208,2763.86659006667,2605.04020833333,2391.85353082667
"Plxnd1",2420.25321652,2049.70655624,3042.89983432,2609.24684017333,2792.00680934667,2419.94661221333
"Pm20d1",13.039988,8.000044,28.802716,16.839956,4.026656,6.405316
"Pm20d2",0,0,0,0,0,0
"Pmaip1",380.40000264,401.2399692,681.17332752,486.18665928,225.62667792,241.38667728
"Pmch",4.56420626666667,4.94775418666667,0,0,0,0
"Pmel",47.8105196,28.7897332,43.676786,26.6333496,21.4876956,25.2734724
"Pmepa1",1960.36020653333,1601.05993266667,1291.43319752,1625.75327250667,1056.28662802667,1325.40000165333
"Pmepa1os",0,0,0,0,0,0
"Pmf1",992.799940453333,1073.96675085333,270.12571692,253.50046344,278.792174626667,181.202863986667
"Pmfbp1",0,0,0,0,0,0
"Pmis2",0,0,0,0,0,0
"Pml",689.466734293333,574.253401813333,247.626686493333,235.053352693333,428.213312226667,403.173348333333
"Pmm1",192.733335146667,183.932078946667,125.01334,139.85331604,112.70664768,111.79483096
"Pmm2",1395.69777577333,1271.08000584,977.45112492,1193.90661656,965.22539316,835.157910413333
"Pmp2",0,0,0,0,0,0
"Pmp22",10.0133233066667,7.83999312,22.026672,26.0399997066667,5.88000698666667,3.00000802666667
"Pmpca",2376.17655605333,2217.73697724,1817.76196464,1962.23964916,1209.44087128,922.51397696
"Pmpcb",1274.99989113333,1145.44009377333,1044.93333544,926.77342624,716.333301933333,664.05336328
"Pms1",251.073309493333,257.873335053333,84.1733261466667,90.7466990533333,110.733352293333,120.239979626667
"Pms2",440.857390773333,425.93327212,241.306660013333,277.47340516,145.6267062,159.554307746667
"Pmvk",901.6798844,970.993330453333,655.75334816,582.166625093333,416.653340693333,388.866653546667
"Pnck",0,0,0,0,0,0
"Pnisr",2427.21332929333,1964.89318549333,2408.88007265333,2117.66657701333,2221.11988602667,2045.70674626667
"Pnkd",251.399994973333,237.879982106667,278.48002056,239.333350413333,209.653357266667,178.45999688
"Pnkp",1715.81333141333,1511.29769222667,853.953284586667,785.82449124,861.75337404,749.166676866667
"Pnldc1",13.10666252,0,8.53332344,0,0,0
"Pnlip",0,0,0,0,0,0
"Pnliprp1",0,0,0,0,0,0
"Pnliprp2",0,0,0,0,0,0
"Pnma1",7.99999806666667,7.29333602666667,10.0266621466667,11.70667904,6.94665738666667,1.98665544
"Pnma2",0,0,0,0,0,0
"Pnma3",0,0,0,0,0,0
"Pnma5",0,0,0,0,0,0
"Pnmal1",0,0,0,0,0,0
"Pnmal2",0,0.973328546666667,0,0,0,0
"Pnmt",0,0,0,0,0,0
"Pnn",2478.06206494667,2344.12670389333,1910.24004878667,1921.19343941333,1763.31342149333,1467.28672277333
"Pno1",1268.36663390667,1300.61325197333,916.679918733333,1017.57333238667,671.426578853333,613.386691626667
"Pnoc",0,0,0,0,0,0
"Pnp",4868.07990770667,4652.41340914667,1598.52663864,1684.00005469333,2510.36180258667,2286.32505064
"Pnp2",796.0999816,868.093340053333,274.313326186667,299.706686346667,378.739978026667,376.613323146667
"Pnpla1",0,0,0,0,0,0
"Pnpla1os",0,0,0,0,0,0
"Pnpla2",3227.59326664,2268.31336416,5777.58080064,5254.08035402667,3236.96660228,3435.01981333333
"Pnpla3",92.7866368,50.1199808,35.0266794666667,76.7932992,92.9333226666667,92.2399829333333
"Pnpla5",465.066671813333,322.540016773333,305.81334784,270.213328,477.499999386667,426.21554976
"Pnpla6",1495.26660833333,1232.41332769333,1297.55324069333,1272.74662657333,1487.54668172,1345.72006249333
"Pnpla7",7316.18026069333,5536.93259290667,7993.19359813333,5633.72026053333,7184.33278425333,6099.63079321333
"Pnpla8",6308.62057664,5493.25279257333,4388.19124564,4243.88029501333,5071.75201596,5232.51321938667
"Pnpo",1215.36981166667,1035.22164042667,1072.22926906667,1104.81541594667,892.993289506667,892.807277693333
"Pnpt1",1834.53566705333,1739.61968578667,747.513361933333,937.706724733333,972.813299626667,971.366811133333
"Pnrc1",1419.96007753333,1001.73329286667,1653.34669072,1089.94662517333,1662.25327641333,1532.3866296
"Pnrc2",1810.01342530667,1666.31991970667,1242.61328178667,1352.93324629333,1480.8133556,1519.35998656
"Poc1a",531.36668324,549.65998464,78.6666676,90.13333472,122.00001772,113.666658893333
"Poc1b",676.279975733333,634.080031146667,430.62664456,364.96004508,428.86671304,394.346696493333
"Poc5",474.77332404,421.78665228,442.06666524,358.36003056,260.17332816,261.46668024
"Podn",0,0,7.82665968,0,0,0
"Podnl1",6.03998570666667,0,4.98665761333333,4.89333093333333,4.96001936,2.59998786666667
"Podxl",12.06667484,13.81334372,27.98665012,7.0400352,19.0932984,13.4267012
"Podxl2",4.04001102666667,6.0133342,6.03997753333333,1.01334016,3.01332244,0
"Pof1b",0,0,4.03998922666667,0,0,0
"Pofut1",1357.59989477333,1276.63992596,947.10670388,941.293372733333,949.840109253333,791.32004652
"Pofut2",1134.91328981333,975.493317773333,1220.43994053333,1179.69327196,886.80000612,835.839990626667
"Pogk",540.565168173333,470.890757386667,164.57335504,712.986332666667,447.72935688,347.38005652
"Poglut1",771.893317146667,765.153291693333,668.733341493333,747.78012728,598.746572933333,610.479971293333
"Pogz",952.133387026666,800.733302773333,1075.73320946667,846.833358053333,799.54665564,724.533434586667
"Pola1",2164.64791944,2091.30672616,508.20528832,318.23466384,486.74406112,448.28000336
"Pola2",1635.385516,1493.71516492,461.53626432,534.44689048,517.44003292,512.65999932
"Polb",491.073106786667,397.621012733333,254.85420808,228.069326373333,321.9008426,300.6067004
"Pold1",2135.77979774667,2156.83979326667,444.13332664,425.133338973333,757.279996026667,582.719977986667
"Pold2",1149.43993641333,1321.70671458667,269.040003866667,263.066692853333,335.786643533333,293.546667213333
"Pold3",1966.98667464,1808.74707073333,704.879996573333,720.68667676,909.67335824,781.706837733333
"Pold4",1149.71997746667,1032.72002773333,924.000010266667,839.826672533333,901.960016533333,786.093308
"Poldip2",1003.58546889333,975.160036746667,664.537933786667,652.240501986667,483.400028426667,452.493343933333
"Poldip3",2760.49990212,2434.42650438667,2660.26008953333,2303.53325934667,1811.92662177333,1681.94664130667
"Pole",1810.5422816,1601.81416353333,247.89329272,218.486800266667,330.280235986667,264.893328453333
"Pole2",407.4266754,441.0799738,74.9999984,87.6533316,147.7733318,102.2000024
"Pole3",953.613386813333,802.293356666667,418.746677173333,450.4533276,353.039982493333,309.206624773333
"Pole4",1060.3332388,1082.88214776,570.113278866667,603.428913066667,521.9533202,448.333319626667
"Polg",2115.17616796,1893.92928533333,1209.24270213333,936.085201466667,1501.77949346667,1290.58509225333
"Polg2",169.846081346667,126.069548026667,188.185631306667,157.429647173333,168.271936933333,167.626318226667
"Polh",1139.04003444,981.0666754,178.626646146667,352.893322506667,327.53331912,303.05331812
"Poli",315.03999456,264.32002728,167.38252152,214.36001696,255.63997376,224.30664312
"Polk",396.839993013333,383.906687653333,324.986687706667,333.706653466667,403.953374693333,351.78661392
"Poll",301.200005866667,247.09335056,176.213333706667,189.920006826667,200.58667104,175.106675893333
"Polm",217.999999426667,206.22665888,147.39999816,101.519998653333,195.513346426667,185.653328146667
"Poln",7.35007526666667,6.51821137333333,5.33650576,9.67995854666667,0,1.09962394666667
"Polq",663.4933488,668.400035413333,80.22671024,52.02660992,107.29332144,91.34670772
"Polr1a",1229.268066,1268.9264234,787.24405212,1229.52308253333,882.560704373333,826.776645013333
"Polr1b",612.602954706667,512.741027453333,484.971423106667,804.85390176,477.722870013333,397.60260144
"Polr1c",564.89333588,456.05337928,395.69334888,406.89333224,342.173372746667,298.840005466667
"Polr1d",1383.53338328,982.140001226667,979.006660293333,1220.55985930667,921.746652613333,858.453315066667
"Polr1e",377.97334336,310.613314773333,161.119999426667,278.593340906667,188.76003672,150.973320666667
"Polr2a",9869.95910404,7576.80072133333,6823.86758474667,7617.49285822667,9393.03942901333,8680.62018166667
"Polr2b",2233.19996962667,2092.98692774667,1279.18731909333,1408.27740796,1306.91422837333,1259.50659436
"Polr2c",605.5351896,586.126448533333,497.4293776,538.075720266667,430.2598488,350.6284808
"Polr2d",500.746668853333,460.293324906667,340.866669226667,339.560008426667,220.280015893333,218.306678933333
"Polr2e",1404.21334928,1195.54217053333,1005.83998565333,1065.77338157333,867.831166466667,693.43995428
"Polr2f",859.95332816,870.15335872,532.28002884,563.046655,477.35999524,401.73999076
"Polr2g",1198.47336224,1142.62667045333,872.666703626667,802.319979253333,785.046686666667,733.879984693333
"Polr2h",373.61887152,310.52670008,219.819987306667,274.773341626667,231.30667712,206.090286293333
"Polr2i",310.372104946667,296.796350826667,290.6872036,234.330990386667,193.138780626667,160.9995542
"Polr2j",600.335208293333,562.496944426667,437.853278826667,361.835164933333,382.021213013333,343.247719173333
"Polr2k",559.168907933333,506.864041613333,386.273308893333,353.142253426667,307.922192186667,220.882092706667
"Polr2k-ps",0.266667333333333,0,0.133333666666667,4.89333366666667,0,2.02666566666667
"Polr2l",391.29068,373.219594,234.060442,264.08932,247.867994,189.113342
"Polr2m",1962.7931392,1831.68005090667,1418.18672312,1486.47660661333,1100.45329936,1062.58676442667
"Polr3a",644.81332188,534.53335488,641.16663856,707.53330284,472.70664056,426.28000296
"Polr3b",526.521065253333,505.23335236,376.333306066667,351.02001,414.36451408,406.37541648
"Polr3c",1117.33998968,995.680037693333,849.15329908,901.839983653333,743.053286226667,598.29330544
"Polr3d",504.09335104,423.393273466667,580.146637333333,724.586632093333,319.493325853333,305.40000128
"Polr3e",963.61862616,743.20547088,1025.8209588,1153.13613528,762.405985346667,692.70651636
"Polr3f",634.32665588,536.62669072,799.919999093333,733.879980106667,423.48002116,354.56003628
"Polr3g",237.58670092,194.98670424,165.81335856,256.6266348,139.506699146667,159.600006213333
"Polr3gl",310.544127506667,241.238601013333,207.589308973333,212.013361226667,261.870829333333,239.57981256
"Polr3h",143.1364336,133.94866864,74.87255136,81.07998608,82.30447168,35.16341856
"Polr3k",834.706669813333,836.320009386667,425.18667424,452.319954133333,467.200020826667,367.533330373333
"Polrmt",736.840025666667,651.466706026667,392.026665586667,629.866646106667,494.893328573333,499.973332413333
"Pom121",2209.2085272,1845.4777152,2039.33376,2021.9507952,1189.1215104,1088.842884
"Pom121l12",0,0,0,0,0,0
"Pom121l2",0,0,0,0,0,0
"Pomc",11.0933268266667,0,7.86667057333333,7.81333985333333,0,3.01333337333333
"Pomgnt1",824.989224506667,653.837467293333,604.656605613333,682.43604872,620.286672373333,510.094514653333
"Pomgnt2",130.09335072,98.4933228933333,74.82666544,62.2400105066667,99.3733274266667,94.3466884666667
"Pomk",529.693306973333,425.75996656,229.400016306667,337.880004093333,370.706710453333,311.39998988
"Pomp",2652.61313849333,2443.78003297333,1533.68288790667,1534.98666189333,1300.42661984,1223.73998945333
"Pomt1",665.423845186667,612.519100773333,353.364401946667,330.506669973333,368.51331528,320.586646613333
"Pomt2",627.47343608,620.18402416,344.685116813333,344.167749746667,321.239957026667,348.550260266667
